"","participant.label","X","participant.id_in_session","participant.code","participant._current_page_name","participant.time_started_utc","age","gender","education","income","dataScience","dataTeach","X1.player.rating0","X1.player.vignetteNumber","X1.player.order_behavior_types","X2.player.rating0","X2.player.vignetteNumber","X2.player.order_behavior_types","X3.player.rating0","X3.player.vignetteNumber","X3.player.order_behavior_types","X4.player.rating0","X4.player.vignetteNumber","X4.player.order_behavior_types","X5.player.rating0","X5.player.vignetteNumber","X5.player.order_behavior_types","X6.player.rating0","X6.player.vignetteNumber","X6.player.order_behavior_types","X7.player.rating0","X7.player.vignetteNumber","X7.player.order_behavior_types","X8.player.rating0","X8.player.vignetteNumber","X8.player.order_behavior_types","X9.player.rating0","X9.player.vignetteNumber","X9.player.order_behavior_types","X10.player.rating0","X10.player.vignetteNumber","X10.player.order_behavior_types","X11.player.rating0","X11.player.vignetteNumber","X11.player.order_behavior_types","X12.player.rating0","X12.player.vignetteNumber","X12.player.order_behavior_types","X13.player.rating0","X13.player.vignetteNumber","X13.player.order_behavior_types","X14.player.rating0","X14.player.vignetteNumber","X14.player.order_behavior_types","X15.player.rating0","X15.player.vignetteNumber","X15.player.order_behavior_types","X16.player.rating0","X16.player.vignetteNumber","X16.player.order_behavior_types","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.electricity","total_co2","conservative_liberal","age_year","climate_change_concern1","climate_change_concern2","climate_change_concern3","climate_change_concern4","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","cc_concern.mean","policy.support.total","conservative_liberal.binary","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","policies.subsidies","policies.taxes","age.control","age.control2","age.control.f","cor.tau","rel_cc_concern.mean","rel_cc_concern.mean.f","rel_cor.tau","rel_cor.tau.f"
"105","5ecb75a89b41896d3d07e48c",54,54,"8pmo1ctw","end","2023-10-27 15:51:02.555066",29,"Female","Compulsory education","< 18.000£",1,1,5,12,"['Vacation', 'Electricity', 'Recycling', 'Commute', 'Diet', 'Food']",4,4,"['Commute', 'Food', 'Electricity', 'Vacation', 'Diet', 'Recycling']",4,10,"['Commute', 'Recycling', 'Electricity', 'Vacation', 'Diet', 'Food']",4,3,"['Vacation', 'Recycling', 'Diet', 'Commute', 'Electricity', 'Food']",7,14,"['Diet', 'Vacation', 'Commute', 'Electricity', 'Recycling', 'Food']",6,9,"['Vacation', 'Electricity', 'Recycling', 'Diet', 'Commute', 'Food']",5,1,"['Food', 'Commute', 'Electricity', 'Vacation', 'Recycling', 'Diet']",7,11,"['Vacation', 'Recycling', 'Electricity', 'Commute', 'Diet', 'Food']",7,15,"['Vacation', 'Diet', 'Food', 'Recycling', 'Commute', 'Electricity']",3,0,"['Recycling', 'Food', 'Electricity', 'Commute', 'Vacation', 'Diet']",7,5,"['Diet', 'Electricity', 'Food', 'Vacation', 'Commute', 'Recycling']",6,8,"['Food', 'Diet', 'Vacation', 'Electricity', 'Recycling', 'Commute']",6,6,"['Commute', 'Diet', 'Electricity', 'Vacation', 'Recycling', 'Food']",6,7,"['Commute', 'Diet', 'Recycling', 'Food', 'Electricity', 'Vacation']",6,2,"['Diet', 'Vacation', 'Electricity', 'Commute', 'Recycling', 'Food']",5,13,"['Food', 'Vacation', 'Commute', 'Recycling', 'Diet', 'Electricity']",-0.22,-0.0575,2.282,2.0414,0.1555,0.0729,0.36,0.6988837,5,8,1994,5,6,6,6,5,2,3,5,6,1,1,3,5,6,6,6,5.75,4.08333333333333,"right-leaning",3.5,4,3.5,2,5.5,6,4.83333333333333,3.33333333333333,29,28,"okay",0.44712908003185,0.792822948154683,"1",0.229105264520275,"1"
"106","5edac0f64bdac171a36a04fb",90,90,"e3hxtvak","end","2023-10-27 15:54:38.391727",30,"Male","Higher education (Bachelor, Master, PhD)","< 18.000£",1,1,5,3,"['Food', 'Recycling', 'Diet', 'Vacation', 'Electricity', 'Commute']",5,13,"['Electricity', 'Vacation', 'Diet', 'Recycling', 'Food', 'Commute']",7,5,"['Food', 'Commute', 'Electricity', 'Vacation', 'Recycling', 'Diet']",6,14,"['Recycling', 'Electricity', 'Vacation', 'Food', 'Commute', 'Diet']",4,1,"['Vacation', 'Recycling', 'Commute', 'Diet', 'Electricity', 'Food']",4,2,"['Diet', 'Recycling', 'Commute', 'Electricity', 'Food', 'Vacation']",3,0,"['Vacation', 'Electricity', 'Recycling', 'Commute', 'Food', 'Diet']",5,12,"['Commute', 'Electricity', 'Vacation', 'Diet', 'Food', 'Recycling']",7,15,"['Diet', 'Food', 'Recycling', 'Vacation', 'Electricity', 'Commute']",5,6,"['Vacation', 'Electricity', 'Food', 'Diet', 'Recycling', 'Commute']",6,8,"['Food', 'Electricity', 'Diet', 'Vacation', 'Recycling', 'Commute']",5,7,"['Commute', 'Recycling', 'Electricity', 'Vacation', 'Food', 'Diet']",5,4,"['Commute', 'Electricity', 'Food', 'Diet', 'Recycling', 'Vacation']",3,10,"['Vacation', 'Food', 'Recycling', 'Electricity', 'Diet', 'Commute']",5,9,"['Food', 'Recycling', 'Commute', 'Diet', 'Vacation', 'Electricity']",6,11,"['Diet', 'Recycling', 'Commute', 'Food', 'Vacation', 'Electricity']",-0.44,-0.0575,2.282,1.0872,0,0,0.36,0.6988837,3.6,5,1992,4,4,4,3,7,3,3,3,5,2,1,4,5,6,5,3,3.75,3.91666666666667,"left-leaning",5,3,3.5,2.5,5.5,4,5,2.83333333333333,31,30,"okay",0.419079038062475,-0.632803637517957,"0",0.104638650294215,"1"
"107","5edec1fe543b8816c672b069",153,153,"9sd2spjv","end","2023-10-27 16:00:56.990479",29,"Male","Higher education (Bachelor, Master, PhD)","18.000£ to 23.000£",1,1,3,12,"['Commute', 'Diet', 'Food', 'Vacation', 'Electricity', 'Recycling']",5,2,"['Electricity', 'Recycling', 'Commute', 'Food', 'Vacation', 'Diet']",6,3,"['Electricity', 'Commute', 'Food', 'Recycling', 'Vacation', 'Diet']",1,0,"['Food', 'Electricity', 'Recycling', 'Commute', 'Vacation', 'Diet']",6,13,"['Vacation', 'Commute', 'Food', 'Diet', 'Recycling', 'Electricity']",7,11,"['Recycling', 'Vacation', 'Commute', 'Electricity', 'Diet', 'Food']",6,7,"['Commute', 'Diet', 'Vacation', 'Recycling', 'Electricity', 'Food']",7,14,"['Recycling', 'Electricity', 'Food', 'Commute', 'Vacation', 'Diet']",10,15,"['Diet', 'Vacation', 'Commute', 'Recycling', 'Food', 'Electricity']",7,10,"['Food', 'Vacation', 'Electricity', 'Diet', 'Recycling', 'Commute']",6,5,"['Vacation', 'Commute', 'Diet', 'Electricity', 'Food', 'Recycling']",8,6,"['Recycling', 'Vacation', 'Electricity', 'Commute', 'Diet', 'Food']",6,9,"['Diet', 'Commute', 'Electricity', 'Vacation', 'Food', 'Recycling']",6,8,"['Diet', 'Recycling', 'Vacation', 'Electricity', 'Food', 'Commute']",4,4,"['Food', 'Vacation', 'Recycling', 'Commute', 'Electricity', 'Diet']",3,1,"['Vacation', 'Recycling', 'Diet', 'Commute', 'Food', 'Electricity']",-0.11,-0.0575,2.282,0.2726,0,0,0,0.6988837,3.1,8,1994,2,4,5,4,5,3,2,2,5,1,1,1,3,6,5,2,3.75,3,"right-leaning",4,2,3,1,4.5,3.5,4,2,29,28,"okay",0.641508238410592,-0.632803637517957,"0",1.09162503350771,"1"
"108","5efa06a1126bfa7f11506169",71,71,"28uo7hxz","end","2023-10-27 15:52:51.758556",41,"Female","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,7,13,"['Diet', 'Commute', 'Vacation', 'Food', 'Recycling', 'Electricity']",2,0,"['Recycling', 'Vacation', 'Commute', 'Diet', 'Electricity', 'Food']",7,8,"['Recycling', 'Food', 'Diet', 'Electricity', 'Commute', 'Vacation']",5,3,"['Diet', 'Food', 'Commute', 'Electricity', 'Recycling', 'Vacation']",7,9,"['Commute', 'Vacation', 'Recycling', 'Electricity', 'Food', 'Diet']",4,4,"['Food', 'Vacation', 'Diet', 'Commute', 'Electricity', 'Recycling']",5,2,"['Food', 'Recycling', 'Electricity', 'Diet', 'Vacation', 'Commute']",5,7,"['Commute', 'Electricity', 'Diet', 'Vacation', 'Recycling', 'Food']",3,10,"['Electricity', 'Diet', 'Vacation', 'Food', 'Recycling', 'Commute']",6,11,"['Diet', 'Commute', 'Recycling', 'Vacation', 'Food', 'Electricity']",7,12,"['Food', 'Commute', 'Electricity', 'Recycling', 'Diet', 'Vacation']",4,6,"['Electricity', 'Recycling', 'Diet', 'Food', 'Commute', 'Vacation']",8,14,"['Recycling', 'Food', 'Commute', 'Electricity', 'Diet', 'Vacation']",7,5,"['Diet', 'Recycling', 'Commute', 'Electricity', 'Food', 'Vacation']",2,1,"['Electricity', 'Commute', 'Vacation', 'Food', 'Diet', 'Recycling']",9,15,"['Commute', 'Recycling', 'Food', 'Vacation', 'Electricity', 'Diet']",-0.22,-0.0575,0.955,0.2726,0.1555,0.0729,3.59,0.6988837,5.5,3,1981,6,6,6,6,7,5,7,6,7,2,5,6,6,6,6,5,6,5.66666666666667,"left-leaning",6,6.5,4.5,5.5,6,5.5,6.5,4.83333333333333,42,41,"okay",0.544654964158377,0.971026271363763,"1",0.66185743686586,"1"
"109","5f19675f002f9a01e273dc57",62,62,"u3zd8etr","end","2023-10-27 15:52:10.659453",52,"Female","Higher education (Bachelor, Master, PhD)","< 18.000£",1,1,4,7,"['Food', 'Recycling', 'Diet', 'Electricity', 'Commute', 'Vacation']",7,5,"['Commute', 'Food', 'Recycling', 'Vacation', 'Diet', 'Electricity']",6,13,"['Vacation', 'Commute', 'Recycling', 'Diet', 'Food', 'Electricity']",2,1,"['Electricity', 'Food', 'Commute', 'Recycling', 'Vacation', 'Diet']",7,8,"['Food', 'Commute', 'Electricity', 'Diet', 'Vacation', 'Recycling']",7,14,"['Vacation', 'Electricity', 'Recycling', 'Diet', 'Food', 'Commute']",7,2,"['Food', 'Commute', 'Electricity', 'Vacation', 'Diet', 'Recycling']",7,3,"['Vacation', 'Recycling', 'Electricity', 'Diet', 'Food', 'Commute']",8,11,"['Commute', 'Diet', 'Vacation', 'Electricity', 'Food', 'Recycling']",6,10,"['Recycling', 'Diet', 'Food', 'Vacation', 'Electricity', 'Commute']",5,6,"['Commute', 'Food', 'Recycling', 'Diet', 'Vacation', 'Electricity']",1,0,"['Food', 'Electricity', 'Diet', 'Recycling', 'Vacation', 'Commute']",8,9,"['Vacation', 'Recycling', 'Diet', 'Commute', 'Food', 'Electricity']",8,15,"['Vacation', 'Food', 'Electricity', 'Diet', 'Recycling', 'Commute']",5,4,"['Vacation', 'Food', 'Commute', 'Recycling', 'Diet', 'Electricity']",7,12,"['Recycling', 'Electricity', 'Vacation', 'Food', 'Commute', 'Diet']",-0.44,-0.0575,2.282,0,0.1555,0,2.07,1.294697,5.3,3,1970,5,6,6,6,7,4,4,1,4,5,5,5,6,7,6,6,5.75,5,"left-leaning",5.5,2.5,4.5,5,6.5,6,5.5,4.5,53,52,"okay",0.452257710865207,0.792822948154683,"1",0.251862567918974,"1"
"110","5f2b3239b986da551f26bec7",183,183,"gjb7eprc","end","2023-10-27 16:03:39.605142",33,"Male","Further education","30.501£ to 45.000£",1,1,4,7,"['Electricity', 'Recycling', 'Commute', 'Diet', 'Food', 'Vacation']",6,6,"['Electricity', 'Diet', 'Recycling', 'Food', 'Commute', 'Vacation']",2,0,"['Diet', 'Vacation', 'Commute', 'Electricity', 'Food', 'Recycling']",4,5,"['Food', 'Commute', 'Electricity', 'Vacation', 'Diet', 'Recycling']",4,1,"['Electricity', 'Diet', 'Commute', 'Food', 'Recycling', 'Vacation']",6,11,"['Food', 'Electricity', 'Vacation', 'Commute', 'Recycling', 'Diet']",4,4,"['Diet', 'Commute', 'Vacation', 'Food', 'Recycling', 'Electricity']",6,15,"['Recycling', 'Food', 'Vacation', 'Commute', 'Electricity', 'Diet']",5,10,"['Vacation', 'Commute', 'Recycling', 'Diet', 'Electricity', 'Food']",3,2,"['Vacation', 'Electricity', 'Diet', 'Commute', 'Food', 'Recycling']",6,8,"['Food', 'Commute', 'Recycling', 'Vacation', 'Electricity', 'Diet']",5,9,"['Commute', 'Recycling', 'Electricity', 'Vacation', 'Food', 'Diet']",4,14,"['Diet', 'Vacation', 'Recycling', 'Electricity', 'Food', 'Commute']",7,3,"['Commute', 'Vacation', 'Recycling', 'Diet', 'Food', 'Electricity']",6,13,"['Electricity', 'Diet', 'Vacation', 'Recycling', 'Commute', 'Food']",3,12,"['Food', 'Electricity', 'Recycling', 'Vacation', 'Diet', 'Commute']",0,-0.0575,1.053,0.2726,0,0,0,0.6988837,2,6,1990,2,3,3,5,6,3,2,1,5,1,1,1,1,6,6,1,3.25,2.83333333333333,"right-leaning",4.5,1.5,3,1,3.5,3.5,4.33333333333333,1.33333333333333,33,32,"okay",0.252725132191915,-0.989210283936118,"0",-0.633524502887353,"0"
"111","5f4650bde0e1d7016717bb5e",19,19,"djimv51t","end","2023-10-27 15:44:49.816408",50,"Female","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,3,4,"['Commute', 'Recycling', 'Diet', 'Vacation', 'Electricity', 'Food']",5,2,"['Electricity', 'Recycling', 'Commute', 'Diet', 'Food', 'Vacation']",5,12,"['Electricity', 'Recycling', 'Vacation', 'Commute', 'Food', 'Diet']",2,0,"['Recycling', 'Electricity', 'Commute', 'Diet', 'Food', 'Vacation']",4,6,"['Electricity', 'Commute', 'Vacation', 'Diet', 'Recycling', 'Food']",3,10,"['Food', 'Vacation', 'Recycling', 'Commute', 'Diet', 'Electricity']",4,8,"['Electricity', 'Diet', 'Recycling', 'Food', 'Vacation', 'Commute']",7,15,"['Electricity', 'Commute', 'Recycling', 'Food', 'Diet', 'Vacation']",5,9,"['Vacation', 'Electricity', 'Recycling', 'Commute', 'Food', 'Diet']",5,7,"['Commute', 'Recycling', 'Electricity', 'Diet', 'Food', 'Vacation']",5,11,"['Recycling', 'Food', 'Diet', 'Electricity', 'Commute', 'Vacation']",4,13,"['Electricity', 'Vacation', 'Commute', 'Diet', 'Recycling', 'Food']",4,3,"['Electricity', 'Vacation', 'Diet', 'Commute', 'Recycling', 'Food']",4,5,"['Commute', 'Diet', 'Food', 'Vacation', 'Electricity', 'Recycling']",5,1,"['Commute', 'Diet', 'Vacation', 'Recycling', 'Food', 'Electricity']",6,14,"['Vacation', 'Electricity', 'Recycling', 'Diet', 'Commute', 'Food']",-0.22,-0.0575,2.282,1.0872,1.11645,0,3.59,1.294697,9.1,4,1973,5,6,5,6,7,4,7,2,6,2,2,2,5,7,6,3,5.5,4.41666666666667,"left-leaning",5.5,4.5,4,2,6,4.5,5.83333333333333,3,50,49,"okay",0.535942200757872,0.614619624945603,"1",0.6231962412,"1"
"112","5f490578022f3f2d80b83975",14,14,"zo2jisvm","end","2023-10-27 15:43:23.029446",44,"Female","Further education","< 18.000£",1,1,5,7,"['Vacation', 'Electricity', 'Commute', 'Recycling', 'Food', 'Diet']",3,4,"['Commute', 'Vacation', 'Food', 'Diet', 'Recycling', 'Electricity']",3,13,"['Diet', 'Recycling', 'Vacation', 'Commute', 'Electricity', 'Food']",4,8,"['Vacation', 'Commute', 'Diet', 'Food', 'Electricity', 'Recycling']",4,9,"['Commute', 'Vacation', 'Electricity', 'Diet', 'Recycling', 'Food']",4,6,"['Food', 'Diet', 'Commute', 'Electricity', 'Recycling', 'Vacation']",7,15,"['Food', 'Electricity', 'Vacation', 'Commute', 'Recycling', 'Diet']",1,0,"['Diet', 'Food', 'Recycling', 'Electricity', 'Commute', 'Vacation']",2,10,"['Electricity', 'Commute', 'Diet', 'Recycling', 'Vacation', 'Food']",7,14,"['Food', 'Vacation', 'Commute', 'Recycling', 'Diet', 'Electricity']",6,11,"['Vacation', 'Commute', 'Recycling', 'Electricity', 'Diet', 'Food']",2,1,"['Diet', 'Electricity', 'Recycling', 'Food', 'Vacation', 'Commute']",4,12,"['Food', 'Commute', 'Vacation', 'Recycling', 'Electricity', 'Diet']",5,2,"['Diet', 'Food', 'Commute', 'Recycling', 'Vacation', 'Electricity']",6,3,"['Recycling', 'Commute', 'Vacation', 'Electricity', 'Diet', 'Food']",6,5,"['Food', 'Electricity', 'Vacation', 'Diet', 'Commute', 'Recycling']",-0.11,-0.0575,2.282,0.2726,0,0,0,1.294697,3.7,4,1979,4,4,4,4,7,1,5,3,6,1,1,7,1,7,7,1,4,3.91666666666667,"left-leaning",4,4,3.5,4,4,4,6.5,1.33333333333333,44,43,"okay",0.446516457748758,-0.454600314308877,"0",0.226386872103638,"1"
"113","5f4eae624562c70dbee13cd2",121,121,"pyig4uxc","end","2023-10-27 15:56:40.017508",58,"Female","Higher education (Bachelor, Master, PhD)","23.001£ to 30.500£",1,1,5,11,"['Recycling', 'Commute', 'Electricity', 'Food', 'Diet', 'Vacation']",2,1,"['Vacation', 'Diet', 'Electricity', 'Food', 'Commute', 'Recycling']",4,6,"['Commute', 'Food', 'Diet', 'Recycling', 'Electricity', 'Vacation']",5,9,"['Electricity', 'Food', 'Diet', 'Commute', 'Vacation', 'Recycling']",4,10,"['Vacation', 'Food', 'Diet', 'Commute', 'Recycling', 'Electricity']",3,2,"['Diet', 'Electricity', 'Vacation', 'Commute', 'Food', 'Recycling']",5,8,"['Vacation', 'Recycling', 'Food', 'Electricity', 'Diet', 'Commute']",3,7,"['Food', 'Diet', 'Electricity', 'Vacation', 'Recycling', 'Commute']",5,13,"['Diet', 'Food', 'Vacation', 'Electricity', 'Commute', 'Recycling']",3,4,"['Electricity', 'Food', 'Diet', 'Vacation', 'Commute', 'Recycling']",5,5,"['Food', 'Vacation', 'Recycling', 'Electricity', 'Diet', 'Commute']",6,15,"['Recycling', 'Electricity', 'Vacation', 'Commute', 'Food', 'Diet']",3,3,"['Commute', 'Electricity', 'Food', 'Diet', 'Recycling', 'Vacation']",5,12,"['Diet', 'Vacation', 'Commute', 'Electricity', 'Food', 'Recycling']",2,0,"['Commute', 'Recycling', 'Food', 'Electricity', 'Vacation', 'Diet']",6,14,"['Recycling', 'Commute', 'Food', 'Vacation', 'Diet', 'Electricity']",-0.33,-0.0575,1.431,0.2726,0.6201,0.0729,2.07,0.1031,4.2,4,1965,6,6,6,6,7,4,6,6,7,5,6,7,5,7,7,6,6,6.08333333333333,"left-leaning",5.5,6,6,6.5,6,6.5,6.83333333333333,5.33333333333333,58,57,"okay",0.677643998637108,0.971026271363763,"1",1.25197045234129,"1"
"114","5f5a785cfbf1061461451d9a",132,132,"sjkoh0mw","end","2023-10-27 15:57:41.402160",55,"Female","Higher education (Bachelor, Master, PhD)","30.501£ to 45.000£",1,1,3,2,"['Electricity', 'Recycling', 'Vacation', 'Commute', 'Food', 'Diet']",5,6,"['Commute', 'Vacation', 'Food', 'Diet', 'Recycling', 'Electricity']",2,3,"['Vacation', 'Food', 'Recycling', 'Electricity', 'Commute', 'Diet']",4,1,"['Vacation', 'Recycling', 'Food', 'Commute', 'Diet', 'Electricity']",6,5,"['Food', 'Vacation', 'Recycling', 'Diet', 'Commute', 'Electricity']",5,9,"['Recycling', 'Diet', 'Food', 'Electricity', 'Commute', 'Vacation']",5,12,"['Food', 'Commute', 'Electricity', 'Recycling', 'Diet', 'Vacation']",2,7,"['Electricity', 'Food', 'Recycling', 'Commute', 'Vacation', 'Diet']",6,15,"['Diet', 'Vacation', 'Recycling', 'Electricity', 'Commute', 'Food']",5,11,"['Recycling', 'Vacation', 'Food', 'Electricity', 'Diet', 'Commute']",5,13,"['Diet', 'Recycling', 'Vacation', 'Electricity', 'Commute', 'Food']",1,0,"['Commute', 'Food', 'Electricity', 'Vacation', 'Diet', 'Recycling']",7,14,"['Food', 'Diet', 'Vacation', 'Electricity', 'Commute', 'Recycling']",2,4,"['Vacation', 'Electricity', 'Commute', 'Food', 'Diet', 'Recycling']",5,8,"['Electricity', 'Diet', 'Commute', 'Vacation', 'Recycling', 'Food']",4,10,"['Commute', 'Diet', 'Electricity', 'Recycling', 'Food', 'Vacation']",0,-0.0575,2.282,0,1.8662,0.8755,3.59,0.6988837,9.3,6,1968,4,5,5,5,7,3,4,1,5,1,1,7,6,7,7,1,4.75,4.16666666666667,"right-leaning",5,2.5,3,4,6.5,4,6.16666666666667,2.16666666666667,55,54,"okay",0.490747728811182,0.0800096553183626,"1",0.42265454821142,"1"
"115","5f70670e26f83062b8e73a09",126,126,"4rhd6kud","end","2023-10-27 15:57:13.161533",57,"Female","Higher education (Bachelor, Master, PhD)","> 45.001£",1,1,4,8,"['Recycling', 'Vacation', 'Food', 'Commute', 'Diet', 'Electricity']",1,0,"['Vacation', 'Electricity', 'Recycling', 'Diet', 'Commute', 'Food']",3,10,"['Electricity', 'Recycling', 'Diet', 'Vacation', 'Commute', 'Food']",5,2,"['Food', 'Recycling', 'Vacation', 'Diet', 'Electricity', 'Commute']",5,3,"['Electricity', 'Food', 'Recycling', 'Commute', 'Vacation', 'Diet']",2,14,"['Food', 'Commute', 'Electricity', 'Vacation', 'Diet', 'Recycling']",3,4,"['Commute', 'Food', 'Recycling', 'Diet', 'Electricity', 'Vacation']",3,1,"['Food', 'Diet', 'Vacation', 'Commute', 'Electricity', 'Recycling']",2,15,"['Commute', 'Recycling', 'Vacation', 'Electricity', 'Diet', 'Food']",4,9,"['Diet', 'Electricity', 'Recycling', 'Food', 'Vacation', 'Commute']",4,12,"['Diet', 'Food', 'Commute', 'Vacation', 'Recycling', 'Electricity']",4,6,"['Diet', 'Electricity', 'Commute', 'Recycling', 'Vacation', 'Food']",5,5,"['Food', 'Diet', 'Recycling', 'Commute', 'Electricity', 'Vacation']",4,7,"['Commute', 'Electricity', 'Vacation', 'Recycling', 'Diet', 'Food']",4,13,"['Commute', 'Food', 'Recycling', 'Electricity', 'Vacation', 'Diet']",4,11,"['Commute', 'Food', 'Diet', 'Recycling', 'Electricity', 'Vacation']",-0.11,-0.0575,1.053,1.0872,0,0,0,0.6988837,2.7,6,1965,5,6,6,6,7,5,5,5,6,1,5,5,5,6,6,4,5.75,5,"right-leaning",6,5,3.5,5,5.5,5,5.83333333333333,4.16666666666667,58,57,"okay",-0.140450161933397,0.792822948154683,"1",-2.37816352020299,"-1"
"116","5fa450d5cec1de08e31b8a58",193,193,"qt2pgr6i","end","2023-10-27 16:06:20.051191",43,"Male","Higher education (Bachelor, Master, PhD)","23.001£ to 30.500£",1,1,4,8,"['Commute', 'Diet', 'Recycling', 'Vacation', 'Food', 'Electricity']",1,0,"['Electricity', 'Recycling', 'Vacation', 'Commute', 'Food', 'Diet']",5,9,"['Food', 'Electricity', 'Recycling', 'Vacation', 'Diet', 'Commute']",5,10,"['Vacation', 'Commute', 'Recycling', 'Food', 'Electricity', 'Diet']",7,5,"['Commute', 'Diet', 'Recycling', 'Vacation', 'Food', 'Electricity']",7,12,"['Vacation', 'Diet', 'Commute', 'Food', 'Recycling', 'Electricity']",6,3,"['Commute', 'Vacation', 'Diet', 'Food', 'Electricity', 'Recycling']",8,14,"['Food', 'Recycling', 'Vacation', 'Electricity', 'Commute', 'Diet']",6,13,"['Electricity', 'Diet', 'Recycling', 'Commute', 'Food', 'Vacation']",7,7,"['Electricity', 'Diet', 'Food', 'Commute', 'Vacation', 'Recycling']",9,15,"['Electricity', 'Recycling', 'Vacation', 'Commute', 'Diet', 'Food']",7,11,"['Electricity', 'Diet', 'Vacation', 'Recycling', 'Food', 'Commute']",7,4,"['Vacation', 'Diet', 'Commute', 'Electricity', 'Food', 'Recycling']",8,2,"['Food', 'Vacation', 'Commute', 'Electricity', 'Diet', 'Recycling']",8,6,"['Diet', 'Recycling', 'Food', 'Vacation', 'Electricity', 'Commute']",6,1,"['Electricity', 'Vacation', 'Commute', 'Diet', 'Recycling', 'Food']",-0.22,-0.0575,2.282,1.0872,0,0,0.9,1.294697,5.3,5,1980,2,3,3,3,5,1,4,3,4,1,1,2,1,5,4,1,2.75,2.66666666666667,"left-leaning",3,3.5,2.5,1.5,3,2.5,4,1.33333333333333,43,42,"okay",0.398216086792002,-1.34561693035428,"-1",0.012063355389696,"1"
"117","5fac822590be0627d4f09b47",52,52,"l4sxvdm1","end","2023-10-27 15:50:57.060157",26,"Female","Higher education (Bachelor, Master, PhD)","< 18.000£",1,1,6,6,"['Electricity', 'Commute', 'Diet', 'Vacation', 'Recycling', 'Food']",1,0,"['Recycling', 'Electricity', 'Vacation', 'Food', 'Diet', 'Commute']",5,3,"['Electricity', 'Recycling', 'Vacation', 'Diet', 'Commute', 'Food']",4,4,"['Electricity', 'Commute', 'Vacation', 'Recycling', 'Diet', 'Food']",6,8,"['Vacation', 'Commute', 'Diet', 'Recycling', 'Electricity', 'Food']",4,1,"['Food', 'Diet', 'Commute', 'Vacation', 'Electricity', 'Recycling']",10,15,"['Electricity', 'Vacation', 'Food', 'Recycling', 'Commute', 'Diet']",7,14,"['Vacation', 'Food', 'Recycling', 'Electricity', 'Diet', 'Commute']",6,12,"['Diet', 'Recycling', 'Electricity', 'Food', 'Commute', 'Vacation']",6,7,"['Electricity', 'Recycling', 'Vacation', 'Diet', 'Commute', 'Food']",7,13,"['Food', 'Vacation', 'Diet', 'Recycling', 'Commute', 'Electricity']",7,10,"['Electricity', 'Diet', 'Recycling', 'Commute', 'Vacation', 'Food']",4,2,"['Electricity', 'Food', 'Commute', 'Diet', 'Vacation', 'Recycling']",5,9,"['Electricity', 'Food', 'Recycling', 'Commute', 'Vacation', 'Diet']",6,11,"['Recycling', 'Electricity', 'Diet', 'Food', 'Vacation', 'Commute']",5,5,"['Vacation', 'Food', 'Recycling', 'Diet', 'Commute', 'Electricity']",-0.11,-0.0575,2.282,0,0.1555,0.0729,0.9,0.6988837,3.9,5,1996,5,6,6,6,7,3,5,3,7,1,5,7,1,7,7,2,5.75,4.58333333333333,"left-leaning",5,4,4,6,4,4.5,6.66666666666667,2.5,27,26,"okay",0.804278985469997,0.792822948154683,"1",1.81388861527524,"1"
