"","participant.label",".Rsq","Intercept","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","policy.support.total","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"123","6026b621a46afb3bc557fe0b",0.441478779840849,3.6551724137931,1.30603448275862,1.05603448275862,-0.306034482758621,-0.0560344827586213,0.19396551724138,-0.448275862068965,"Female",32,"23.001£ to 30.500£","Further education",4.25,8.2,"left-leaning",5,4,5,4,4,4,4,3,4,4,4,4,3,3.91666666666667,4.5,4,4,3.5,4,3.5,0.1031,-0.11,-0.0575,2.282,3.27168,1.8662,0.8755,0.36,1.37085
"124","6033aebb7228c70967a3ab43",0.700281934504446,2.72413793103448,1.3448275862069,1.3448275862069,0.905172413793103,-0.344827586206897,0.655172413793103,1.24137931034483,"Male",33,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.25,7.3,"left-leaning",3,6,2,5,2,6,2,2,6,4,7,6,2,4.16666666666667,4,3.5,4,4,5.5,4,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,3.59,0.07775
"125","60358f36069759a81559481c",0.83353950827277,1.30172413793103,0.685344827586207,0.685344827586207,1.81465517241379,0.564655172413793,1.56465517241379,2.51724137931034,"Female",25,"18.000£ to 23.000£","Further education",4.75,7.3,"left-leaning",1,6,6,4,1,5,2,2,5,5,7,5,5,4.41666666666667,6,2.5,3.5,3.5,6,5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,3.59,0.07775
"126","6043e7baeea596429e6dd9e3",0.799756371814093,2.31034482758621,1.73706896551724,0.487068965517242,1.01293103448276,0.262931034482759,0.512931034482758,2.10344827586207,"Female",54,"< 18.000£","Compulsory education",3,3.7,"right-leaning",6,7,2,3,2,7,1,1,7,1,7,6,1,3.75,4.5,2.5,4,4,4,3.5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0,0,0.07775
"127","60455b1578f6f36a3e8ea81c",0.591611717652146,2.76724137931035,0.72844827586207,0.728448275862069,0.021551724137931,0.0215517241379313,0.521551724137931,1.17241379310345,"Male",37,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5.75,4,"left-leaning",1,7,7,5,5,7,3,5,7,6,6,5,3,5.5,7,5,5,6,6,4,1.294697,-0.22,0,2.282,0,0.6201,0.0729,0,0.3465
"128","605c9274dc5f3a6bffa23b54",0.921217994810392,1.58620689655173,3.26724137931034,1.76724137931034,0.482758620689655,-0.0172413793103444,0.482758620689655,0.862068965517241,"Female",30,"< 18.000£","Further education",5.25,3.1,"left-leaning",5,5,4,2,6,7,3,3,7,5,7,6,4,4.91666666666667,4.5,4,5,5,6,5,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"129","6070388ecc8d1f63c6349b7b",0.656086729362591,1.82758620689655,1.09051724137931,0.340517241379311,1.40948275862069,-0.59051724137931,0.15948275862069,1.27586206896552,"Female",24,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,4.6,"left-leaning",1,6,1,4,3,6,1,3,6,1,7,6,1,3.75,3.5,3.5,3.5,4.5,4,3.5,1.294697,-0.11,-0.0575,2.282,0.2726,0,0,0.9,0
"130","60aa9b9abb58b220b9e3e9d7",0.762309542902967,4.28448275862069,1.33189655172414,-0.668103448275863,-0.0818965517241382,0.168103448275863,-0.331896551724138,0.344827586206897,"Male",47,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.25,3.2,"right-leaning",6,6,7,5,4,6,4,3,6,6,7,7,6,5.58333333333333,6.5,4.5,5,4.5,6.5,6.5,0.1031,-0.33,-0.0575,2.282,0.2726,0,0.0729,0.9,0.03645
"131","60afd4165298851467d2a22a",0.858439201451906,2.96551724137931,-0.206896551724138,2.79310344827586,0.706896551724138,-0.293103448275862,0.706896551724138,1.6551724137931,"Female",25,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.5,18,"right-leaning",6,7,1,6,1,7,1,1,3,1,7,1,1,3.08333333333333,4,3.5,4,2,4,1,1.294697,0,-0.0575,2.282,0.2726,0.1555,0.5463,13.48,0.3509
"132","60be448c7a00c44fbb47500e",0.318620689655172,2.78448275862069,1.20689655172414,0.456896551724138,0.543103448275862,1.29310344827586,0.543103448275862,0.344827586206896,"Female",32,"< 18.000£","Higher education (Bachelor, Master, PhD)",4.25,3,"left-leaning",5,3,3,6,1,7,1,1,7,6,6,7,4,4.33333333333333,3,3.5,4,4,6,5.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"133","60c9ab402f1c532d26288def",0.713294296248102,3.07758620689655,0.590517241379311,0.59051724137931,0.90948275862069,-0.0905172413793104,0.409482758620689,0.275862068965517,"Male",39,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,4,"right-leaning",6,6,1,4,4,6,1,5,6,6,7,7,5,4.83333333333333,3.5,4,3.5,5.5,6.5,6,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0.9,0
"134","60e0ac8e365f0b68f81e4ba2",0.576059381753265,2.42241379310345,1.28448275862069,0.53448275862069,0.715517241379311,-0.28448275862069,-0.034482758620689,0.724137931034483,"Female",61,"18.000£ to 23.000£","Further education",5.25,5.9,"left-leaning",5,7,4,5,1,7,7,2,4,3,7,2,1,4.16666666666667,5.5,3,7,3,5,1.5,1.294697,-0.11,-0.0575,1.431,1.0872,0.1555,0.0729,2.07,0.1142
"135","60ea0498cfbeface04b33ed0",0.892984542211653,2.36206896551724,1.67241379310345,1.17241379310345,-0.422413793103448,-0.422413793103448,1.07758620689655,0.620689655172414,"Female",55,"23.001£ to 30.500£","Further education",3.75,3.6,"right-leaning",7,5,5,5,5,6,2,2,5,2,6,5,3,4.25,5,5,4,3.5,4,4,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"136","60fbdcf31484efee3cf8d03b",0.802491424444846,1.66379310344828,1.48275862068966,1.23275862068966,0.0172413793103449,0.517241379310345,0.267241379310344,2.13793103448276,"Female",22,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",3.75,3.4,"left-leaning",3,7,4,4,1,6,1,1,5,3,4,4,1,3.41666666666667,5.5,2.5,3.5,3,3.5,2.5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.5463,0,0.3509
"137","61037333eaacd23a3460ffc2",0.851492094328423,1.16379310344828,1.73275862068966,1.48275862068966,0.767241379310345,0.267241379310345,1.01724137931034,1.13793103448276,"Male",43,"< 18.000£","Further education",6,2,"left-leaning",3,6,7,6,5,7,1,1,6,4,7,6,2,4.83333333333333,6.5,5.5,4,3.5,5.5,4,0.1031,-0.33,-0.0575,2.282,0,0,0,0,0
"138","610d5b907f2c451c9972a3eb",0.666365769994584,1.29310344827586,0.258620689655173,0.758620689655173,0.491379310344828,-0.258620689655173,0.241379310344828,0.931034482758621,"Male",41,"30.501£ to 45.000£","Compulsory education",3,3.5,"right-leaning",7,5,1,1,1,5,1,1,1,1,6,1,1,2.08333333333333,3,1,3,1,3.5,1,0.1031,-0.11,-0.0575,2.282,0.2726,0.1555,0,0.9,0.07775
"139","6111b4dd6f6ac03b5e1a44ba",0.83433908045977,0.620689655172414,1.59913793103448,0.349137931034483,0.900862068965518,0.400862068965517,1.15086206896552,1.20689655172414,"Male",38,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.75,5.8,"right-leaning",6,7,3,5,3,7,1,2,7,5,7,7,3,4.75,5,4,4,4.5,6,5,0.6988837,-0.44,-0.0575,2.282,3.27168,0,0,0,0
"140","611e1cf011c9f05d6990d4ae",0.883359456635319,0.922413793103449,1.65948275862069,1.15948275862069,1.34051724137931,-0.15948275862069,0.840517241379311,0.724137931034483,"Female",30,"< 18.000£","Further education",5.75,1.1,"left-leaning",3,7,4,7,2,7,2,2,7,5,7,7,2,4.91666666666667,5.5,4.5,4.5,4.5,6,4.5,0.1031,-0.22,-0.0575,1.053,0.2726,0,0,0,0
"141","61289487d8a63660ac5b1b9e",0.616484440706476,3.23275862068966,-0.35344827586207,2.39655172413793,-1.64655172413793,0.353448275862069,1.10344827586207,0.827586206896552,"Male",32,"23.001£ to 30.500£","Further education",3.75,4.2,"right-leaning",6,7,5,6,1,7,1,2,6,2,7,7,2,4.41666666666667,6,3.5,4,4,4.5,4.5,0.6988837,0,-0.0575,2.282,1.0872,0.1555,0.0729,0.36,0.1142
"142","612dcfb8c22343ecae65b26b",0.921280911484183,0.586206896551725,1.51724137931034,1.51724137931034,1.48275862068966,0.482758620689655,1.98275862068966,0.862068965517242,"Male",49,"30.501£ to 45.000£","Further education",5.25,4,"left-leaning",5,7,2,6,2,7,1,1,2,5,7,7,6,4.41666666666667,4.5,4,4,1.5,6,6.5,0.6988837,-0.33,-0.0575,1.234,2.0414,0.1555,0.2909,0,0.2232
"143","613a39b4ebe56cbaf3dbfdc7",0.804620552546788,1.51724137931035,-0.0215517241379309,1.72844827586207,0.771551724137931,0.771551724137931,1.02155172413793,1.17241379310345,"Female",34,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,4,"left-leaning",1,7,5,6,5,7,6,7,7,5,7,7,7,6.33333333333333,6,5.5,6.5,7,6,7,0.6988837,0,-0.0575,1.053,0,0.1555,0.0729,2.07,0.1142
"144","6147568a852e8ede83722b7e",0.664777639035635,2.8448275862069,1.69396551724138,0.443965517241379,0.306034482758621,0.306034482758621,0.556034482758621,-0.551724137931035,"Male",30,"30.501£ to 45.000£","Compulsory education",3.75,7.1,"left-leaning",5,3,3,4,3,3,4,3,3,4,3,3,4,3.33333333333333,3,3.5,3.5,3,3.5,3.5,1.294697,-0.11,-0.0575,2.282,1.0872,1.11645,0.5463,0.9,0.831375
"145","6149a0903f726fd4d9b1df7f",0.941550893894946,0.43103448275862,1.33620689655172,0.336206896551724,0.913793103448276,0.663793103448276,1.16379310344828,2.31034482758621,"Male",62,"> 45.001£","Compulsory education",4,7.9,"left-leaning",5,5,2,4,2,6,2,2,5,5,7,5,3,4,3.5,3,4,3.5,6,4,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,3.59,0
"146","615f09d51152027754156b2b",0.775679039461161,3.13793103448276,0.827586206896552,1.82758620689655,-0.0775862068965518,1.17241379310345,0.172413793103449,0.379310344827586,"Male",53,"< 18.000£","Higher education (Bachelor, Master, PhD)",4,3,"left-leaning",5,6,1,5,5,2,1,1,6,2,6,6,3,3.66666666666667,3.5,5,1.5,3.5,4,4.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0,0,0.36,0
"147","61605d5958194ce00c7b9c91",0.813218390804598,2.88793103448276,1.82758620689655,0.0775862068965518,0.172413793103449,-0.0775862068965518,0.672413793103448,1.37931034482759,"Female",38,"18.000£ to 23.000£","Further education",4.75,3.8,"left-leaning",5,7,2,5,2,6,2,2,6,2,6,6,3,4.08333333333333,4.5,3.5,4,4,4,4.5,1.294697,0,-0.0575,2.282,0.2726,0,0,0.36,0
"148","61f2ae2da09e72f23cbafa4f",0.867963454170351,10.0603448275862,-1.88793103448276,-2.13793103448276,-0.612068965517241,-0.612068965517241,-0.362068965517241,-2.89655172413793,"Male",25,"< 18.000£","Higher education (Bachelor, Master, PhD)",4,4.7,"left-leaning",5,5,4,4,3,4,5,6,5,4,5,6,5,4.66666666666667,4.5,3.5,4.5,5.5,4.5,5.5,1.294697,0,-0.0575,3.16,0.2726,0,0,0,0
"149","61fa9016d42cb19beec49061",0.711942150990233,1.49137931034483,1.32327586206896,1.82327586206897,0.926724137931035,0.676724137931035,0.676724137931034,0.413793103448276,"Male",50,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,6.5,"left-leaning",5,7,5,7,2,5,4,3,3,5,6,3,4,4.5,6,4.5,4.5,3,5.5,3.5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"150","61fa9090d42cb19beec49175",0.405890804597701,3.46551724137931,0.668103448275862,-0.0818965517241376,0.831896551724138,-0.418103448275862,0.331896551724138,0.655172413793103,"Female",29,"23.001£ to 30.500£","Further education",5.5,3.3,"left-leaning",4,6,5,5,5,4,1,1,2,1,5,5,1,3.41666666666667,5.5,5,2.5,1.5,3,3,1.294697,-0.22,-0.0575,2.282,0,0,0,0,0
"151","62029b31ef1cb18a1337c7be",0.652597701149425,0.767241379310345,0.978448275862069,0.478448275862069,1.02155172413793,-0.228448275862069,0.271551724137931,1.17241379310345,"Female",49,"< 18.000£","Further education",5.25,4.3,"left-leaning",5,4,1,4,4,2,1,1,4,2,7,4,1,2.91666666666667,2.5,4,1.5,2.5,4.5,2.5,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,0,0
"152","6274f9115634950cf5970f1c",0.89474801061008,2.02586206896552,2.4051724137931,1.1551724137931,1.0948275862069,0.0948275862068965,1.3448275862069,1.75862068965517,"Male",43,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,1.5,"left-leaning",1,6,7,5,7,6,3,7,6,5,6,4,5,5.58333333333333,6.5,6,4.5,6.5,5.5,4.5,0.6988837,-0.22,-0.0575,1.053,0,0,0.0729,0,0.03645
"153","6277fb597942c07d74b16b98",0.540045977011494,3.19827586206897,0.814655172413793,1.31465517241379,0.435344827586207,-0.314655172413793,0.185344827586207,0.482758620689655,"Female",33,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,10.5,"left-leaning",3,7,6,7,5,7,6,7,6,5,7,7,7,6.41666666666667,6.5,6,6.5,6.5,6,7,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,6.74,0.1142
"154","627e76aae54a59191fa81f08",0.657131661442006,2.56034482758621,1.11206896551724,1.36206896551724,1.63793103448276,0.387931034482759,0.137931034482759,1.10344827586207,"Female",22,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.5,4.8,"left-leaning",2,7,6,5,4,5,6,5,5,6,7,6,6,5.66666666666667,6.5,4.5,5.5,5,6.5,6,1.294697,-0.11,-0.0575,1.431,1.0872,0.1555,0.0729,0.9,0.1142
"155","62a0f6d97132dba61b6ea5b1",0.757081280788177,1.38793103448276,1.32758620689655,1.07758620689655,1.67241379310345,0.922413793103449,1.67241379310345,1.37931034482759,"Male",31,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,5.9,"left-leaning",5,7,5,7,5,7,5,4,6,5,6,6,5,5.66666666666667,6,6,6,5,5.5,5.5,0.6988837,-0.22,-0.0575,2.282,1.0872,0,0,2.07,0
"156","62a133f31c71d01e25386981",0.78945947769755,3.17241379310345,1.78448275862069,1.28448275862069,-0.284482758620689,0.46551724137931,0.465517241379311,0.724137931034483,"Female",47,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,3.8,"right-leaning",6,5,3,5,2,5,3,2,5,4,6,5,4,4.08333333333333,4,3.5,4,3.5,5,4.5,0.6988837,-0.33,-0.0575,2.282,0.2726,0,0,0.9,0
"157","62b0a3fa60084743d22ad31c",0.876256157635468,1.72413793103448,1.3448275862069,1.3448275862069,0.405172413793103,0.905172413793104,1.9051724137931,1.24137931034483,"Female",33,"18.000£ to 23.000£","Further education",5,8.4,"left-leaning",5,5,4,2,1,7,1,1,1,5,7,3,3,3.33333333333333,4.5,1.5,4,1,6,3,1.294697,-0.22,-0.0575,2.282,4.0896,0,0.0729,0.9,0.03645
"158","62b5d90d09660072824f68cf",0.615486374459829,3.0948275862069,1.56896551724138,0.81896551724138,-0.0689655172413792,0.431034482758621,0.181034482758621,0.448275862068966,"Male",37,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,5.3,"left-leaning",3,7,2,6,3,6,3,3,6,3,5,7,5,4.66666666666667,4.5,4.5,4.5,4.5,4,6,0.6988837,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,2.07,0.1142
"159","62b84bc871daedd6295f2a55",0.870711260910898,2.92241379310345,2.03448275862069,0.28448275862069,0.465517241379311,0.21551724137931,0.465517241379311,0.724137931034483,"Female",55,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,6.3,"left-leaning",5,6,1,4,2,6,1,1,5,1,5,5,1,3.16666666666667,3.5,3,3.5,3,3,3,0.6988837,-0.11,-0.0575,1.431,4.0896,0.1555,0.0729,0,0.1142
"160","62bcbc7df297dff85dfa7857",0.436457174638487,3.62931034482759,0.650862068965517,1.15086206896552,0.349137931034483,0.849137931034483,0.349137931034483,0.793103448275862,"Male",61,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,7.7,"right-leaning",6,6,2,4,1,6,1,1,6,2,5,6,2,3.5,4,2.5,3.5,3.5,3.5,4,0.6988837,-0.11,-0.0575,2.282,1.0872,0.1555,0.0729,3.59,0.1142
"161","62c7e2035db496124cf69b56",0.471682340647858,4.87931034482759,1.02586206896552,1.02586206896552,0.724137931034483,-0.0258620689655174,0.474137931034482,0.793103448275862,"Female",45,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.75,4.6,"left-leaning",4,6,4,2,2,6,2,1,7,7,7,7,4,4.58333333333333,5,2,4,4,7,5.5,0.1031,-0.11,-0.0575,2.282,0.2726,0,0.0729,2.07,0.03645
"162","62d133d8355730e56a6722dc",0.687644298800923,3.77586206896552,1.7801724137931,0.530172413793103,-0.280172413793103,0.219827586206897,-0.530172413793103,0.758620689655172,"Male",33,"> 45.001£","Further education",5.5,5.5,"right-leaning",7,4,3,5,4,5,1,2,3,4,5,5,3,3.66666666666667,3.5,4.5,3,2.5,4.5,4,1.294697,-0.33,-0.0575,2.282,0.2726,0,0,2.07,0
"163","62e154b0682e270b4acdf5ee",0.691683569979716,0.905172413793102,1.43103448275862,1.18103448275862,1.06896551724138,0.81896551724138,1.06896551724138,1.55172413793103,"Male",32,"23.001£ to 30.500£","Further education",2.75,3.3,"left-leaning",5,4,3,5,2,5,3,1,6,2,5,5,2,3.58333333333333,3.5,3.5,4,3.5,3.5,3.5,1.294697,-0.33,-0.0575,2.282,0,0.1555,0,0,0.07775
"164","62e98117d8254c5e98e64592",0.802405773857257,4.44827586206897,-0.0603448275862073,-0.560344827586207,0.0603448275862068,0.810344827586207,-0.189655172413793,1.48275862068966,"Female",51,"> 45.001£","Further education",3,10,"right-leaning",6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.294697,-0.22,-0.0575,2.282,0,0,0,6.74,0
"165","62fb794d58e8f2902c9a5f13",0.451508620689655,4.37068965517241,-0.150862068965518,0.349137931034483,0.400862068965518,-0.599137931034483,-0.0991379310344827,1.20689655172414,"Female",26,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,4.8,"left-leaning",3,6,2,4,2,4,4,2,2,2,4,4,5,3.41666666666667,4,3,4,2,3,4.5,1.294697,-0.22,-0.0575,1.431,0.2726,0,0,2.07,0
"166","62fb7bd5e0c65f772ce189c8",0.872233455380076,2.77586206896552,0.780172413793104,2.53017241379311,0.219827586206897,-0.0301724137931034,0.719827586206897,0.758620689655172,"Female",47,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,1.5,"left-leaning",4,5,7,5,7,7,5,7,7,7,6,7,7,6.41666666666667,6,6,6,7,6.5,7,0.1031,-0.11,-0.0575,1.053,0.2726,0.1555,0.0729,0,0.1142
"167","62fcedae37fcdac16269c7f0",0.699274047186933,0.767241379310345,1.47844827586207,0.978448275862069,0.521551724137932,0.771551724137931,0.271551724137931,0.172413793103448,"Male",20,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,3.8,"left-leaning",5,7,1,5,1,6,1,2,5,1,7,7,3,3.83333333333333,4,3,3.5,3.5,4,5,0.6988837,-0.33,-0.0575,2.282,0.2726,0,0,0.9,0
"168","631121b9300114184c43848c",0.740075966336486,1.1551724137931,1.05603448275862,0.806034482758621,0.94396551724138,0.693965517241379,1.44396551724138,0.551724137931034,"Male",42,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",3.5,4,"left-leaning",3,5,2,5,5,6,1,1,7,2,7,7,2,4.16666666666667,3.5,5,3.5,4,4.5,4.5,1.294697,0,-0.0575,2.282,0.2726,0.1555,0.0729,0,0.1142
"169","631625a868c124694850420c",0.715392303848076,1.63793103448276,0.202586206896552,-0.547413793103448,1.79741379310345,1.29741379310345,1.04741379310345,2.37931034482759,"Male",22,"< 18.000£","Further education",2.25,3.2,"right-leaning",6,6,3,4,2,5,1,1,5,3,5,4,3,3.5,4.5,3,3,3,4,3.5,1.294697,-0.33,-0.0575,2.282,0,0,0,0,0
"170","6319fb160fc7f174e5861d1d",0.880029769288018,1.93965517241379,2.26293103448276,1.26293103448276,0.487068965517241,0.987068965517241,-0.512931034482759,0.896551724137931,"Female",37,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,7.4,"right-leaning",6,6,2,4,2,6,2,2,5,2,6,6,2,3.75,4,3,4,3.5,4,4,0.6988837,-0.22,0,2.282,1.0872,0,0,3.59,0
"171","634825209775febdbe9c9825",0.632062275740437,1.52586206896552,0.0301724137931038,0.530172413793103,2.2198275862069,-0.280172413793104,0.219827586206896,0.758620689655172,"Male",46,"23.001£ to 30.500£","Further education",6,2.5,"left-leaning",3,7,3,4,1,7,1,1,7,1,7,7,1,3.91666666666667,5,2.5,4,4,4,4,0.1031,0,-0.0575,2.282,0,0.1555,0,0,0.07775
"172","637f7c23658dbd7bcdd9e193",0.629591454272863,1.97413793103448,1.2198275862069,0.719827586206897,1.7801724137931,1.0301724137931,1.0301724137931,0.241379310344827,"Male",19,"< 18.000£","Further education",2.75,7,"right-leaning",8,7,1,6,1,6,2,1,6,2,5,7,2,3.83333333333333,4,3.5,4,3.5,3.5,4.5,1.294697,-0.33,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"173","637f8e8b4aab8c4f8af7e09b",0.828364013481981,1.80172413793103,1.18534482758621,0.685344827586207,0.814655172413793,0.0646551724137933,0.0646551724137931,1.51724137931035,"Male",49,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4.5,4.9,"left-leaning",5,7,1,4,2,5,2,2,7,4,7,7,2,4.16666666666667,4,3,3.5,4.5,5.5,4.5,0.6988837,-0.11,-0.0575,1.053,3.27168,0,0,0,0
"174","637fa9a2ca0c2fa078910c4b",0.872714649386716,3.91379310344827,1.85775862068966,1.10775862068966,0.392241379310345,0.642241379310345,0.892241379310345,0.137931034482758,"Male",36,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,3.8,"right-leaning",7,5,3,4,3,6,3,2,5,5,6,4,2,4,4,3.5,4.5,3.5,5.5,3,1.294697,0,-0.0575,2.282,0.2726,0,0,0.36,0
"175","6380e6f4701835df21c0d764",0.449417135403929,2.41379310344828,0.107758620689655,1.35775862068966,0.392241379310345,-0.857758620689655,0.392241379310345,0.137931034482758,"Male",39,"> 45.001£","Further education",1,5.4,"left-leaning",4,7,1,4,1,7,1,1,1,1,7,7,1,3.25,4,2.5,4,1,4,4,0.1031,-0.22,-0.0575,2.282,3.27168,0,0,0,0
"176","63a445e39a2fcc9bc2558d74",0.821153643361805,1.80172413793103,1.56034482758621,0.810344827586207,0.439655172413793,-0.0603448275862071,0.689655172413793,0.517241379310345,"Male",69,"18.000£ to 23.000£","Compulsory education",6,2.6,"left-leaning",5,6,2,6,3,7,3,3,6,6,6,6,4,4.83333333333333,4,4.5,5,4.5,6,5,0.6988837,-0.33,-0.0575,1.234,1.0872,0,0,0,0
"177","63c014d48a1fb74f916f4158",0.86863711001642,2.3448275862069,0.81896551724138,1.31896551724138,0.431034482758621,-0.318965517241379,0.181034482758621,0.448275862068965,"Female",59,"< 18.000£","Further education",6,1,"left-leaning",3,7,6,5,5,6,4,6,5,5,5,5,6,5.41666666666667,6.5,5,5,5.5,5,5.5,0.1031,-0.22,-0.0575,1.053,0,0.1555,0,0,0.07775
"178","63ced8d2c8d001d1d5057196",0.713254310344828,3.12931034482759,1.90086206896552,1.40086206896552,-0.150862068965517,0.599137931034483,0.099137931034483,0.793103448275862,"Male",43,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,11,"left-leaning",4,7,5,5,4,6,6,6,6,6,6,6,6,5.75,6,4.5,6,6,6,6,0.6988837,-0.11,-0.0575,1.431,2.0414,0.1555,0.0729,6.74,0.1142
"179","63d141f040c855b7fb494d13",0.649878185907047,3.31034482758621,0.987068965517242,-0.762931034482759,2.01293103448276,2.51293103448276,1.26293103448276,2.10344827586207,"Female",31,"30.501£ to 45.000£","Further education",3.25,6.9,"right-leaning",6,4,1,1,1,5,1,1,5,1,7,7,5,3.25,2.5,1,3,3,4,6,1.294697,-0.44,-0.0575,2.282,0.2726,0,0,3.59,0
"180","63d148b0da246ce02c8bd22b",0.893970806008039,1.18103448275862,1.21120689655172,2.21120689655172,1.53879310344828,0.288793103448276,0.788793103448276,1.31034482758621,"Female",31,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,4.1,"left-leaning",2,6,6,6,5,7,4,7,7,3,7,7,4,5.75,6,5.5,5.5,7,5,5.5,1.294697,-0.11,-0.0575,0.955,1.0872,0,0,0.9,0
"181","63d69163ecd60f16ced6c9c4",0.95567421513124,0.629310344827585,1.65086206896552,3.15086206896552,0.849137931034483,1.09913793103448,0.599137931034483,0.793103448275862,"Male",26,"< 18.000£","Further education",4.25,3.5,"left-leaning",5,3,2,6,4,6,1,1,7,1,6,6,3,3.83333333333333,2.5,5,3.5,4,3.5,4.5,1.294697,-0.22,0,2.282,0,0.1555,0,0,0.07775
"182","63d79c350c185ab8036d2a68",0.875650410089073,4.77586206896552,2.0301724137931,0.280172413793103,-0.0301724137931038,-0.280172413793104,-0.0301724137931034,0.758620689655172,"Male",34,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,1.9,"left-leaning",1,6,7,7,7,7,1,5,6,6,7,7,7,6.08333333333333,6.5,7,4,5.5,6.5,7,0.6988837,0,-0.0575,1.053,0,0.1555,0.0729,0.36,0.1142
"183","63e52aac7a653a43be0247aa",0.658430627206082,2.12931034482759,2.02586206896552,0.775862068965517,-0.275862068965517,-0.0258620689655174,0.724137931034483,-0.206896551724138,"Male",34,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,3.5,"left-leaning",3,6,6,3,5,6,5,5,4,5,7,4,5,5.08333333333333,6,4,5.5,4.5,6,4.5,1.294697,0,-0.0575,2.282,0,0,0,0.36,0
"184","63e538e14e8b1ae8b460d8bf",0.649303008070433,2.89655172413793,0.379310344827586,0.379310344827587,0.870689655172414,0.120689655172414,0.120689655172414,0.96551724137931,"Male",37,"> 45.001£","Further education",6,2.2,"left-leaning",1,7,7,7,5,7,1,7,7,7,7,7,7,6.33333333333333,7,6,4,7,7,7,0.1031,-0.33,-0.0575,1.234,0.2726,0,0.0729,0.9,0.03645
"185","63ea42db4a818f990ef95828",0.752454898378625,0.879310344827585,0.0258620689655175,1.02586206896552,-0.025862068965517,0.724137931034483,1.72413793103448,1.79310344827586,"Male",36,"> 45.001£","Higher education (Bachelor, Master, PhD)",5,5.7,"left-leaning",2,6,4,6,6,7,1,2,7,4,7,7,6,5.25,5,6,4,4.5,5.5,6.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0.6201,0,2.07,0.31005
